Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Edges with IATA code
SUM:1.3422795399094678
SUM:1.2739748426741704
SUM:1.2188131298052944
SUM:1.1746257526154884
SUM:1.1392686673008923
SUM:1.1109803625781207
SUM:1.088336921124503
SUM:1.0702154961804133
SUM:1.0557122343162375
SUM:1.0441048873343637
SUM:1.0348155806785642
SUM:1.0273814374345385
SUM:1.0214321232482608
SUM:1.016671181389022
SUM:1.0128613103391007
SUM:1.0098125866283505
SUM:1.0073729957556015
SUM:1.0054208697087716
SUM:1.0038588358868599
SUM:1.0026089637790083
SUM:1.0016088868042217
SUM:1.0008086943956456
 ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓ ( Page rank, Airport name) ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓ 
(5.2994170648150614e-05, Namibe Airport, Angola)
(5.2994170648150614e-05, Dundo Airport, Angola)
(5.2994170648150614e-05, Manja Airport, Madagascar)
(5.2994170648150614e-05, Mandritsara Airport, Madagascar)
(5.2994170648150614e-05, Tsaratanana Airport, Madagascar)
(5.2994170648150614e-05, Mampikony Airport, Madagascar)
(5.2994170648150614e-05, Soalala Airport, Madagascar)
(5.2994170648150614e-05, Ambanja Airport, Madagascar)
(5.2994170648150614e-05, Port Bergé Airport, Madagascar)
(5.2994170648150614e-05, Ambatondrazaka Airport, Madagascar)
(5.2994170648150614e-05, Tsiroanomandidy Airport, Madagascar)
(5.2994170648150614e-05, Tambohorano Airport, Madagascar)
(5.2994170648150614e-05, Morafenobe Airport, Madagascar)
(5.2994170648150614e-05, Maintirano Airport, Madagascar)
(5.2994170648150614e-05, Ankavandra Airport, Madagascar)
(5.2994170648150614e-05, Antsalova Airport, Madagascar)
(5.2994170648150614e-05, Iconi Airport, Comoros)
(5.2994170648150614e-05, Loubomo Airport, Congo (Brazzaville))
(5.2994170648150614e-05, Limpopo Valley Airport, Botswana)
(5.2994170648150614e-05, Shakawe Airport, Botswana)
(5.2994170648150614e-05, Orapa Airport, Botswana)
(5.2994170648150614e-05, Ghanzi Airport, Botswana)
(5.2994170648150614e-05, Mmabatho International Airport, South Africa)
(5.2994170648150614e-05, Malamala Airport, South Africa)
(5.2994170648150614e-05, Rand Airport, South Africa)
(5.2994170648150614e-05, Ventspils International Airport, Latvia)
(5.2994170648150614e-05, Shilavo Airport, Ethiopia)
(5.2994170648150614e-05, Storuman Airport, Sweden)
(5.2994170648150614e-05, Torsby Airport, Sweden)
(5.2994170648150614e-05, Hagfors Airport, Sweden)
(5.2994170648150614e-05, Værøy Heliport, Norway)
(5.2994170648150614e-05, Sindal Airport, Denmark)
(5.2994170648150614e-05, Anglesey Airport, United Kingdom)
(5.2994170648150614e-05, Penzance Heliport, United Kingdom)
(5.2994170648150614e-05, Lerwick / Tingwall Airport, United Kingdom)
(5.2994170648150614e-05, Fair Isle Airport, United Kingdom)
(5.2994170648150614e-05, Nottingham Airport, United Kingdom)
(5.2994170648150614e-05, Seinäjoki Airport, Finland)
(5.2994170648150614e-05, Helgoland-Düne Airport, Germany)
(5.2994170648150614e-05, Heide-Büsum Airport, Germany)
(5.2994170648150614e-05, Wollaston Lake Airport, Canada)
(5.2994170648150614e-05, Shamattawa Airport, Canada)
(5.2994170648150614e-05, Swan River Airport, Canada)
(5.2994170648150614e-05, Gods River Airport, Canada)
(5.2994170648150614e-05, Fond-Du-Lac Airport, Canada)
(5.2994170648150614e-05, Ilford Airport, Canada)
(5.2994170648150614e-05, York Landing Airport, Canada)
(5.2994170648150614e-05, St. Theresa Point Airport, Canada)
(5.2994170648150614e-05, Stony Rapids Airport, Canada)
(5.2994170648150614e-05, Nakina Airport, Canada)
(5.2994170648150614e-05, Oxford House Airport, Canada)
(5.2994170648150614e-05, Points North Landing Airport, Canada)
(5.2994170648150614e-05, Norway House Airport, Canada)
(5.2994170648150614e-05, Island Lake Airport, Canada)
(5.2994170648150614e-05, Vancouver Harbour Water Airport, Canada)
(5.2994170648150614e-05, Gods Lake Narrows Airport, Canada)
(5.2994170648150614e-05, Texada Gillies Bay Airport, Canada)
(5.2994170648150614e-05, Cartwright Airport, Canada)
(5.2994170648150614e-05, Uranium City Airport, Canada)
(5.2994170648150614e-05, Colville Lake Airport, Canada)
(5.2994170648150614e-05, Whistler/Green Lake Water Aerodrome, Canada)
(5.2994170648150614e-05, Punta Gorda Airport, Belize)
(5.2994170648150614e-05, Vopnafjörður Airport, Iceland)
(5.2994170648150614e-05, Thorshofn Airport, Iceland)
(5.2994170648150614e-05, Grímsey Airport, Iceland)
(5.2994170648150614e-05, Qeqertarsuaq Heliport, Greenland)
(5.2994170648150614e-05, Kerema Airport, Papua New Guinea)
(5.2994170648150614e-05, Kikori Airport, Papua New Guinea)
(5.2994170648150614e-05, Chimbu Airport, Papua New Guinea)
(5.2994170648150614e-05, Mono Airport, Solomon Islands)
(5.2994170648150614e-05, Nusatupe Airport, Solomon Islands)
(5.2994170648150614e-05, Babanakira Airport, Solomon Islands)
(5.2994170648150614e-05, Komsomolsk-on-Amur Airport, Russia)
(5.2994170648150614e-05, Moyo Airport, Uganda)
(5.2994170648150614e-05, Chulman, Russia)
(5.2994170648150614e-05, Union Island International Airport, Saint Vincent and the Grenadines)
(5.2994170648150614e-05, J F Mitchell Airport, Saint Vincent and the Grenadines)
(5.2994170648150614e-05, Baillif Airport, Guadeloupe)
(5.2994170648150614e-05, La Désirade Airport, Guadeloupe)
(5.2994170648150614e-05, El Jaguel / Punta del Este Airport, Uruguay)
(5.2994170648150614e-05, Caballococha Airport, Peru)
(5.2994170648150614e-05, Capitán Av. German Quiroga G. Airport, Bolivia)
(5.2994170648150614e-05, La Jagua Airport, Colombia)
(5.2994170648150614e-05, Santa Ana Airport, Colombia)
(5.2994170648150614e-05, Stanley Airport, Falkland Islands)
(5.2994170648150614e-05, Sorocaba Airport, Brazil)
(5.2994170648150614e-05, Ricardo García Posada Airport, Chile)
(5.2994170648150614e-05, Necochea Airport, Argentina)
(5.2994170648150614e-05, Lago Argentino Airport, Argentina)
(5.2994170648150614e-05, San Fernando Airport, Philippines)
(5.2994170648150614e-05, Tandag Airport, Philippines)
(5.2994170648150614e-05, Subic Bay International Airport, Philippines)
(5.2994170648150614e-05, Okhotsk Airport, Russia)
(5.2994170648150614e-05, Ujae Atoll Airport, Marshall Islands)
(5.2994170648150614e-05, Mariupol International Airport, Ukraine)
(5.2994170648150614e-05, Rivne International Airport, Ukraine)
(5.2994170648150614e-05, Amderma Airport, Russia)
(5.2994170648150614e-05, Mogilev Airport, Belarus)
(5.2994170648150614e-05, Yeniseysk Airport, Russia)
(5.2994170648150614e-05, Kyzyl Airport, Russia)
(5.2994170648150614e-05, Khatanga Airport, Russia)
(5.2994170648150614e-05, Nalchik Airport, Russia)
(5.2994170648150614e-05, Aleknagik Airport, United States)
(5.2994170648150614e-05, Brookings Regional Airport, United States)
(5.2994170648150614e-05, Mercer County Airport, United States)
(5.2994170648150614e-05, Laughlin-Bullhead Intl, United States)
(5.2994170648150614e-05, Lopez Island Airport, United States)
(5.2994170648150614e-05, Nyagan Airport, Russia)
(5.2994170648150614e-05, Raduzhny Airport, Russia)
(5.2994170648150614e-05, Nefteyugansk Airport, Russia)
(5.2994170648150614e-05, Kurgan Airport, Russia)
(5.2994170648150614e-05, Staroselye Airport, Russia)
(5.2994170648150614e-05, Kursk East Airport, Russia)
(5.2994170648150614e-05, Lipetsk Airport, Russia)
(5.2994170648150614e-05, Yoshkar-Ola Airport, Russia)
(5.2994170648150614e-05, Balakovo Airport, Russia)
(5.2994170648150614e-05, Koggala Airport, Sri Lanka)
(5.2994170648150614e-05, Wirawila Airport, Sri Lanka)
(5.2994170648150614e-05, Battambang Airport, Cambodia)
(5.2994170648150614e-05, Tezpur Airport, India)
(5.2994170648150614e-05, Barisal Airport, Bangladesh)
(5.2994170648150614e-05, Ban Huoeisay Airport, Laos)
(5.2994170648150614e-05, Kontum Airport, Vietnam)
(5.2994170648150614e-05, Meghauli Airport, Nepal)
(5.2994170648150614e-05, Loikaw Airport, Burma)
(5.2994170648150614e-05, Mawlamyine Airport, Burma)
(5.2994170648150614e-05, Pathein Airport, Burma)
(5.2994170648150614e-05, Pakhokku Airport, Burma)
(5.2994170648150614e-05, Sumbawa Besar Airport, Indonesia)
(5.2994170648150614e-05, Bokondini Airport, Indonesia)
(5.2994170648150614e-05, Senggeh Airport, Indonesia)
(5.2994170648150614e-05, Tanjung Harapan Airport, Indonesia)
(5.2994170648150614e-05, Warukin Airport, Indonesia)
(5.2994170648150614e-05, Sampit(Hasan) Airport, Indonesia)
(5.2994170648150614e-05, Mali Airport, Indonesia)
(5.2994170648150614e-05, Belaga Airport, Malaysia)
(5.2994170648150614e-05, Tomanggong Airport, Malaysia)
(5.2994170648150614e-05, Halim Perdanakusuma International Airport, Indonesia)
(5.2994170648150614e-05, Susilo Airport, Indonesia)
(5.2994170648150614e-05, Pendopo Airport, Indonesia)
(5.2994170648150614e-05, Long Bawan Airport, Indonesia)
(5.2994170648150614e-05, Nunukan Airport, Indonesia)
(5.2994170648150614e-05, Argyle Airport, Australia)
(5.2994170648150614e-05, Badu Island Airport, Australia)
(5.2994170648150614e-05, Bourke Airport, Australia)
(5.2994170648150614e-05, Boigu Airport, Australia)
(5.2994170648150614e-05, Oakey Airport, Australia)
(5.2994170648150614e-05, Blackwater Airport, Australia)
(5.2994170648150614e-05, Carnarvon Airport, Australia)
(5.2994170648150614e-05, Coconut Island Airport, Australia)
(5.2994170648150614e-05, Cooktown Airport, Australia)
(5.2994170648150614e-05, Coonamble Airport, Australia)
(5.2994170648150614e-05, Darnley Island Airport, Australia)
(5.2994170648150614e-05, Hooker Creek Airport, Australia)
(5.2994170648150614e-05, Kalbarri Airport, Australia)
(5.2994170648150614e-05, Kalkgurung Airport, Australia)
(5.2994170648150614e-05, Karumba Airport, Australia)
(5.2994170648150614e-05, Kubin Airport, Australia)
(5.2994170648150614e-05, Leonora Airport, Australia)
(5.2994170648150614e-05, Lake Evella Airport, Australia)
(5.2994170648150614e-05, Lightning Ridge Airport, Australia)
(5.2994170648150614e-05, Leinster Airport, Australia)
(5.2994170648150614e-05, Laverton Airport, Australia)
(5.2994170648150614e-05, Mabuiag Island Airport, Australia)
(5.2994170648150614e-05, Meekatharra Airport, Australia)
(5.2994170648150614e-05, Mount Magnet Airport, Australia)
(5.2994170648150614e-05, Murray Island Airport, Australia)
(5.2994170648150614e-05, Maryborough Airport, Australia)
(5.2994170648150614e-05, Palm Island Airport, Australia)
(5.2994170648150614e-05, Ramingining Airport, Australia)
(5.2994170648150614e-05, Shark Bay Airport, Australia)
(5.2994170648150614e-05, Saibai Island Airport, Australia)
(5.2994170648150614e-05, Strahan Airport, Australia)
(5.2994170648150614e-05, Tennant Creek Airport, Australia)
(5.2994170648150614e-05, Victoria River Downs Airport, Australia)
(5.2994170648150614e-05, Warraber Island Airport, Australia)
(5.2994170648150614e-05, Wiluna Airport, Australia)
(5.2994170648150614e-05, Wollongong Airport, Australia)
(5.2994170648150614e-05, Yorke Island Airport, Australia)
(5.2994170648150614e-05, Yam Island Airport, Australia)
(5.2994170648150614e-05, Ankang Airport, China)
(5.2994170648150614e-05, Hanzhong Airport, China)
(5.2994170648150614e-05, Arvaikheer Airport, Mongolia)
(5.2994170648150614e-05, Qiemo Airport, China)
(5.2994170648150614e-05, Mount Keith, Australia)
(5.2994170648150614e-05, Gran Roque Airport, Venezuela)
(5.2994170648150614e-05, Inishmore Airport, Ireland)
(5.2994170648150614e-05, Connemara Regional Airport, Ireland)
(5.2994170648150614e-05, Guettin MecklenburgVorpommern Germany, Germany)
(5.2994170648150614e-05, Berezovo, Russia)
(5.2994170648150614e-05, Worcester Regional Airport, United States)
(5.2994170648150614e-05, New Haven Rail Station, United States)
(5.2994170648150614e-05, Doha Free Zone Airport, Qatar)
(5.2994170648150614e-05, Bremerton National, United States)
(5.2994170648150614e-05, Spencer Muni, United States)
(5.2994170648150614e-05, Jefferson City Memorial Airport, United States)
(5.2994170648150614e-05, Unst Airport, United Kingdom)
(5.2994170648150614e-05, Magas, Russia)
(5.2994170648150614e-05, Sukhumi Dranda, Georgia)
(5.2994170648150614e-05, Tambow, Russia)
(5.2994170648150614e-05, Oban Airport, United Kingdom)
(5.2994170648150614e-05, Courchevel Airport, France)
(5.2994170648150614e-05, Fullerton Municipal Airport, United States)
(5.2994170648150614e-05, Fort William Heliport, United Kingdom)
(5.2994170648150614e-05, La Defense Heliport, France)
(5.2994170648150614e-05, Ronda Airport, Spain)
(5.2994170648150614e-05, Portsmouth Airport, United Kingdom)
(5.2994170648150614e-05, Daqing Saertu Airport, China)
(5.2994170648150614e-05, Neuchatel Airport, Switzerland)
(5.2994170648150614e-05, Locarno Airport, Switzerland)
(5.2994170648150614e-05, Fortman Airport, United States)
(5.2994170648150614e-05, Bellona, Solomon Islands)
(5.2994170648150614e-05, Ringi Cove Airport, Solomon Islands)
(5.2994170648150614e-05, Antonio Juarbe Pol Airport, Puerto Rico)
(5.2994170648150614e-05, Wangerooge Airport, Germany)
(5.2994170648150614e-05, Wittman Regional Airport, United States)
(5.2994170648150614e-05, Ternopol, Ukraine)
(5.2994170648150614e-05, Chernigov, Ukraine)
(5.2994170648150614e-05, Lutsk, Ukraine)
(5.2994170648150614e-05, Southwest Michigan Regional Airport, United States)
(5.2994170648150614e-05, Waukesha County Airport, United States)
(5.2994170648150614e-05, Nowra Airport, Australia)
(5.2994170648150614e-05, Tindal Airport, Australia)
(5.2994170648150614e-05, Galt Field Airport, United States)
(5.2994170648150614e-05, Everglades Airpark, United States)
(5.2994170648150614e-05, Marinduque Airport, Philippines)
(5.2994170648150614e-05, Hamadan Airport, Iran)
(5.2994170648150614e-05, Terre-de-Haut Airport, Guadeloupe)
(5.2994170648150614e-05, Yenisehir Airport, Turkey)
(5.2994170648150614e-05, Canakkale Airport, Turkey)
(5.2994170648150614e-05, Brus Laguna Airport, Honduras)
(5.2994170648150614e-05, Togiak Airport, United States)
(5.2994170648150614e-05, New Stuyahok Airport, United States)
(5.2994170648150614e-05, Shimla Airport, India)
(5.2994170648150614e-05, Romblon Airport, Philippines)
(5.2994170648150614e-05, Port Clarence Coast Guard Station, United States)
(5.2994170648150614e-05, Ormoc Airport, Philippines)
(5.2994170648150614e-05, Naypyidaw, Burma)
(5.2994170648150614e-05, Jan Mayensfield, Norway)
(5.2994170648150614e-05, Huanghua Intl, China)
(5.2994170648150614e-05, Oxnard - Ventura County, United States)
(5.2994170648150614e-05, Jinggangshan, China)
(5.2994170648150614e-05, Penn Station, United States)
(5.2994170648150614e-05, Penn Station, United States)
(5.2994170648150614e-05, Niau, French Polynesia)
(5.2994170648150614e-05, Stratton ANGB - Schenectady County Airpor, United States)
(5.2994170648150614e-05, Langeoog Airport, Germany)
(5.2994170648150614e-05, Fane Airport, Papua New Guinea)
(5.2994170648150614e-05, Itokama Airport, Papua New Guinea)
(5.2994170648150614e-05, Ononge Airport, Papua New Guinea)
(5.2994170648150614e-05, Tapini Airport, Papua New Guinea)
(5.2994170648150614e-05, Wanigela Airport, Papua New Guinea)
(5.2994170648150614e-05, Woitape Airport, Papua New Guinea)
(5.2994170648150614e-05, Awaba Airport, Papua New Guinea)
(5.2994170648150614e-05, Telefomin Airport, Papua New Guinea)
(5.2994170648150614e-05, Nelspruit Airport, South Africa)
(5.2994170648150614e-05, Cherkassy, Ukraine)
(5.2994170648150614e-05, St. Augustine Airport, United States)
(5.2994170648150614e-05, Mykolaiv International Airport, Ukraine)
(5.2994170648150614e-05, Ramechhap, Nepal)
(5.2994170648150614e-05, Kissimmee Gateway Airport, United States)
(5.2994170648150614e-05, Lake City Municipal Airport, United States)
(5.2994170648150614e-05, Logan-Cache, United States)
(5.2994170648150614e-05, Brigham City, United States)
(5.2994170648150614e-05, Malad City, United States)
(5.2994170648150614e-05, Sabi Sabi Airport, South Africa)
(5.2994170648150614e-05, Philadelphia 30th St Station, United States)
(5.2994170648150614e-05, KBWD, United States)
(5.2994170648150614e-05, Mexia - Limestone County Airport, United States)
(5.2994170648150614e-05, Kerrville Municipal Airport, United States)
(5.2994170648150614e-05, Sussex Co, United States)
(5.2994170648150614e-05, Seal Cove Seaplane Base, Canada)
(5.2994170648150614e-05, Great Bend Municipal, United States)
(5.2994170648150614e-05, Spirit Of St Louis, United States)
(5.2994170648150614e-05, Ely Municipal, United States)
(5.2994170648150614e-05, Eagle River, United States)
(5.2994170648150614e-05, Lakeland, United States)
(5.2994170648150614e-05, Ankeny Regl Airport, United States)
(5.2994170648150614e-05, Berens River, Canada)
(5.2994170648150614e-05, Corpus Christi NAS, United States)
(5.2994170648150614e-05, Seaplane Base, Canada)
(5.2994170648150614e-05, Avalon, United States)
(5.2994170648150614e-05, Mojave, United States)
(5.2994170648150614e-05, Air Base, Switzerland)
(5.2994170648150614e-05, Inisheer, Ireland)
(5.2994170648150614e-05, Strezhevoy, Russia)
(5.2994170648150614e-05, Hutchinson Municipal Airport, United States)
(5.2994170648150614e-05, Bagram AFB, Afghanistan)
(5.2994170648150614e-05, Eagle County Airport, United States)
(5.2994170648150614e-05, Rosecrans Mem, United States)
(5.2994170648150614e-05, Hartford Union Station, United States)
(5.2994170648150614e-05, Stamford Amtrak Station, United States)
(5.2994170648150614e-05, Newark Penn Station, United States)
(5.2994170648150614e-05, Cuxhaven Airport, Germany)
(5.2994170648150614e-05, Volk Fld, United States)
(5.2994170648150614e-05, Adana-Incirlik Airbase, Turkey)
(5.2994170648150614e-05, Gunnison - Crested Butte, United States)
(5.2994170648150614e-05, Zamperini Field Airport, United States)
(5.2994170648150614e-05, Manistee County-Blacker Airport, United States)
(5.2994170648150614e-05, Northern Aroostook Regional Airport, United States)
(5.2994170648150614e-05, Chautauqua County-Jamestown, United States)
(5.2994170648150614e-05, Shenandoah Valley Regional Airport, United States)
(5.2994170648150614e-05, Dawson Community Airport, United States)
(5.2994170648150614e-05, Vernal Regional Airport, United States)
(5.2994170648150614e-05, Show Low Regional Airport, United States)
(5.2994170648150614e-05, Lemhi County Airport, United States)
(5.2994170648150614e-05, Mammoth Yosemite Airport, United States)
(5.2994170648150614e-05, Astoria Regional Airport, United States)
(5.2994170648150614e-05, Newport Municipal Airport, United States)
(5.2994170648150614e-05, Emmonak Airport, United States)
(5.2994170648150614e-05, Shageluk Airport, United States)
(5.2994170648150614e-05, Koliganek Airport, United States)
(5.2994170648150614e-05, Levelock Airport, United States)
(5.2994170648150614e-05, Twin Hills Airport, United States)
(5.2994170648150614e-05, Chalkyitsik Airport, United States)
(5.2994170648150614e-05, Hughes Airport, United States)
(5.2994170648150614e-05, Minto Airport, United States)
(5.2994170648150614e-05, Central Airport, United States)
(5.2994170648150614e-05, Coldfoot Airport, United States)
(5.2994170648150614e-05, Amarais Airport, Brazil)
(5.2994170648150614e-05, Angoon Seaplane Base, United States)
(5.2994170648150614e-05, Funter Bay Seaplane Base, United States)
(5.2994170648150614e-05, Excursion Inlet Seaplane Base, United States)
(5.2994170648150614e-05, Craig Seaplane Base, United States)
(5.2994170648150614e-05, Point Baker Seaplane Base, United States)
(5.2994170648150614e-05, Chignik Bay Seaplane Base, United States)
(5.2994170648150614e-05, Perryville Airport, United States)
(5.2994170648150614e-05, Amook Bay Seaplane Base, United States)
(5.2994170648150614e-05, Olga Bay Seaplane Base, United States)
(5.2994170648150614e-05, Port Bailey Seaplane Base, United States)
(5.2994170648150614e-05, Seal Bay Seaplane Base, United States)
(5.2994170648150614e-05, San Juan - Uganik Seaplane Base, United States)
(5.2994170648150614e-05, West Point Village Seaplane Base, United States)
(5.2994170648150614e-05, Zachar Bay Seaplane Base, United States)
(5.2994170648150614e-05, Koyuk Alfred Adams Airport, United States)
(5.2994170648150614e-05, Yakataga Airport, United States)
(5.2994170648150614e-05, Alakanuk Airport, United States)
(5.2994170648150614e-05, Pedro Bay Airport, United States)
(5.2994170648150614e-05, Nunapitchuk Airport, United States)
(5.2994170648150614e-05, Rincon de los Sauces, Argentina)
(5.2994170648150614e-05, Colonia Sarmiento, Argentina)
(5.2994170648150614e-05, Rio Turbio, Argentina)
(5.2994170648150614e-05, Puerto Natales, Chile)
(5.2994170648150614e-05, Caleta Olivia, Argentina)
(5.2994170648150614e-05, Sierra Grande, Argentina)
(5.2994170648150614e-05, Ingeniero Jacobacci, Argentina)
(5.2994170648150614e-05, El Chalten, Argentina)
(5.2994170648150614e-05, Chenega Bay Airport, United States)
(5.2994170648150614e-05, Chisana Airport, United States)
(5.2994170648150614e-05, Tok Junction Airport, United States)
(5.2994170648150614e-05, Circle City Airport, United States)
(5.2994170648150614e-05, Minchumina Airport, United States)
(5.2994170648150614e-05, Manley Hot Springs Airport, United States)
(5.2994170648150614e-05, Ketchikan harbor Seaplane Base, United States)
(5.2994170648150614e-05, Postville Airport, Canada)
(5.2994170648150614e-05, Tadoule Lake Airport, Canada)
(5.2994170648150614e-05, Lac Brochet Airport, Canada)
(5.2994170648150614e-05, South Indian Lake Airport, Canada)
(5.2994170648150614e-05, Brochet Airport, Canada)
(5.2994170648150614e-05, Little Grand Rapids Airport, Canada)
(5.2994170648150614e-05, Cross Lake - Charlie Sinclair Memorial Airport, Canada)
(5.2994170648150614e-05, Red Sucker Lake Airport, Canada)
(5.2994170648150614e-05, Rainbow Lake Airport, Canada)
(5.2994170648150614e-05, Nanaimo Harbour Water Airport, Canada)
(5.2994170648150614e-05, Fort St. James - Perison Airport, Canada)
(5.2994170648150614e-05, Boundary Bay Airport, Canada)
(5.2994170648150614e-05, Bella Bella Airport, Canada)
(5.2994170648150614e-05, Palo Verde Airport, Mexico)
(5.2994170648150614e-05, Brussels Gare du Midi, Belgium)
(5.2994170648150614e-05, Caye Chapel Airport, Belize)
(5.2994170648150614e-05, Dangriga Airport, Belize)
(5.2994170648150614e-05, Sartaneja Airport, Belize)
(5.2994170648150614e-05, Corn Island Airport, Nicaragua)
(5.2994170648150614e-05, Bonanza Airport, Nicaragua)
(5.2994170648150614e-05, Rosita Airport, Nicaragua)
(5.2994170648150614e-05, Siuna Airport, Nicaragua)
(5.2994170648150614e-05, Waspam Airport, Nicaragua)
(5.2994170648150614e-05, Carrillo Airport, Costa Rica)
(5.2994170648150614e-05, Fussen, Germany)
(5.2994170648150614e-05, Constanza Airport, Dominican Republic)
(5.2994170648150614e-05, Negril Aerodrome, Jamaica)
(5.2994170648150614e-05, Bochum Railway, Germany)
(5.2994170648150614e-05, Fliegerhost , Germany)
(5.2994170648150614e-05, Munich Railway, Germany)
(5.2994170648150614e-05, Nuernberg Railway, Germany)
(5.2994170648150614e-05, Jose Aponte de la Torre Airport, Puerto Rico)
(5.2994170648150614e-05, Aeropuerto Internacional Valle del Conlara, Argentina)
(5.2994170648150614e-05, Christiansted Harbor Seaplane Base, Virgin Islands)
(5.2994170648150614e-05, Jose de San Martin Airport, Argentina)
(5.2994170648150614e-05, Uyuni Airport, Bolivia)
(5.2994170648150614e-05, Mannheim Railway, Germany)
(5.2994170648150614e-05, Essen Railway, Germany)
(5.2994170648150614e-05, Rurrenabaque Airport, Bolivia)
(5.2994170648150614e-05, St. Louis Downtown Airport, United States)
(5.2994170648150614e-05, Albina Airstrip, Suriname)
(5.2994170648150614e-05, Botopassi Airstrip, Suriname)
(5.2994170648150614e-05, Djoemoe Airstrip, Suriname)
(5.2994170648150614e-05, Drietabbetje Airstrip, Suriname)
(5.2994170648150614e-05, Majoor Henry Fernandes Airport, Suriname)
(5.2994170648150614e-05, Vincent Fayks Airport, Suriname)
(5.2994170648150614e-05, Stoelmans Eiland Airstrip, Suriname)
(5.2994170648150614e-05, Totness Airstrip, Suriname)
(5.2994170648150614e-05, Wageningen Airstrip, Suriname)
(5.2994170648150614e-05, Kaieteur International Airport, Guyana)
(5.2994170648150614e-05, Codela Airport, Costa Rica)
(5.2994170648150614e-05, Orinduik Airport, Guyana)
(5.2994170648150614e-05, Annai Airport, Guyana)
(5.2994170648150614e-05, Imbaimadai Airport, Guyana)
(5.2994170648150614e-05, Kamarang Airport, Guyana)
(5.2994170648150614e-05, Mabaruma Airport, Guyana)
(5.2994170648150614e-05, Mahdia Airport, Guyana)
(5.2994170648150614e-05, Dr. Augusto Roberto Fuster International Airport, Paraguay)
(5.2994170648150614e-05, Alcides Fernandez Airport, Colombia)
(5.2994170648150614e-05, Los Colonizadores Airport, Colombia)
(5.2994170648150614e-05, Juan H. White, Colombia)
(5.2994170648150614e-05, Mandinga Airport, Colombia)
(5.2994170648150614e-05, Golfo de Morrosquillo Airport, Colombia)
(5.2994170648150614e-05, Cabo Frio International Airport, Brazil)
(5.2994170648150614e-05, Julio Belem Airport, Brazil)
(5.2994170648150614e-05, Minacu Airport, Brazil)
(5.2994170648150614e-05, Bom Futuro Airport, Brazil)
(5.2994170648150614e-05, Franca Airport, Brazil)
(5.2994170648150614e-05, Dourados Airport, Brazil)
(5.2994170648150614e-05, Rondonopolis Airport, Brazil)
(5.2994170648150614e-05, General leite de Castro Airport, Brazil)
(5.2994170648150614e-05, Guanambi Airport, Brazil)
(5.2994170648150614e-05, Lucapa Airport, Angola)
(5.2994170648150614e-05, Kapanda Airport, Angola)
(5.2994170648150614e-05, Am Timan Airport, Chad)
(5.2994170648150614e-05, Sharq Al-Owainat Airport, Egypt)
(5.2994170648150614e-05, Eastern WV Regional Airport, United States)
(5.2994170648150614e-05, Awasa Airport, Ethiopia)
(5.2994170648150614e-05, Jijiga Airport, Ethiopia)
(5.2994170648150614e-05, Debre Marqos, Ethiopia)
(5.2994170648150614e-05, Debre Tabor Airport, Ethiopia)
(5.2994170648150614e-05, Harar Meda Airport, Ethiopia)
(5.2994170648150614e-05, Robe Airport, Ethiopia)
(5.2994170648150614e-05, Mayumba Airport, Gabon)
(5.2994170648150614e-05, Mara Serena Airport, Kenya)
(5.2994170648150614e-05, Cape Palmas Airport, Liberia)
(5.2994170648150614e-05, Ambatomainty Airport, Madagascar)
(5.2994170648150614e-05, Kyoto, Japan)
(5.2994170648150614e-05, Bazaruto Island Airport, Mozambique)
(5.2994170648150614e-05, Benguera Island Airport, Mozambique)
(5.2994170648150614e-05, Indigo Bay Lodge Airport, Mozambique)
(5.2994170648150614e-05, Ouro Sogui Airport, Senegal)
(5.2994170648150614e-05, Bird Island Airport, Seychelles)
(5.2994170648150614e-05, Wadi Halfa Airport, Sudan)
(5.2994170648150614e-05, Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia)
(5.2994170648150614e-05, Hatay Airport, Turkey)
(5.2994170648150614e-05, Lleida-Alguaire Airport, Spain)
(5.2994170648150614e-05, Central Railway Station, Canada)
(5.2994170648150614e-05, Union Station, Canada)
(5.2994170648150614e-05, Bildudalur Airport, Iceland)
(5.2994170648150614e-05, Gjogur Airport, Iceland)
(5.2994170648150614e-05, Saudarkrokur, Iceland)
(5.2994170648150614e-05, Inishmaan Aerodrome, Ireland)
(5.2994170648150614e-05, Taldykorgan Airport, Kazakhstan)
(5.2994170648150614e-05, Olgii Airport, Mongolia)
(5.2994170648150614e-05, Vologda Airport, Russia)
(5.2994170648150614e-05, Burevestnik Airport, Russia)
(5.2994170648150614e-05, Ciudad Real Central Airport, Spain)
(5.2994170648150614e-05, Al Najaf International Airport, Iraq)
(5.2994170648150614e-05, Colonsay Airport, United Kingdom)
(5.2994170648150614e-05, Coll Airport, United Kingdom)
(5.2994170648150614e-05, Rock Hill York Co Bryant Airport, United States)
(5.2994170648150614e-05, Allegheny County Airport, United States)
(5.2994170648150614e-05, Cecil Field, United States)
(5.2994170648150614e-05, Fulton County Airport Brown Field, United States)
(5.2994170648150614e-05, Tresco Heliport, United Kingdom)
